Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,Notebook,8,1.95,11.212620052356872,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,10.12402932214978,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,9.49301392269684,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,10.70777173269934,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,10.49618215379083,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,11.030873869571886,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,9.88635767027266,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,9.962013031516571,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Lenovo,Notebook,8,2.2,10.53941655276426,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
Asus,Notebook,4,2.0,10.620651995737775,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,10.690944412566814,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,11.149519345988928,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,11.650350362059475,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,10.452533389121816,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,11.37618160360327,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,10.698190821087582,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,10.772395917628929,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others
Acer,Notebook,4,2.1,9.783703516212578,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,10.658921971998408,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,10.787906120409612,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,11.047982926769505,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,10.513700849999804,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,10.977716980635757,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others
Acer,Gaming,16,4.2,11.838443060873624,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,10.683645110085203,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,10.159709917169616,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,11.034319178750795,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,11.064804181259648,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,11.166237060564342,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,9.883643964401063,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,16,4.3,11.648784147353842,0,1,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,9.58136309252813,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
MSI,Gaming,16,2.43,11.600619368985289,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,10.188167121983652,0,0,100.45466986113652,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,10.419692282932576,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Others
Dell,2 in 1 Convertible,16,2.0,11.134075023561454,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,11.869133099737036,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,11.039464987704202,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,10.765658261746038,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,10.336863503805128,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,9.67600459962282,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,10.419692282932576,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,11.7789960831843,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11.129394827810977,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,11.442360501250736,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,11.550627594890203,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,10.882315804880689,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,11.550632725739694,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,9.134616325446665,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others
Acer,Notebook,4,3.3,10.369151780182763,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,10.265276597141131,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,8,2.6,11.1239067701322,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,11.02220830408089,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,11.307930232161196,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,11.272726554360904,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,10.246549458090431,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,11.421778496562451,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10.208009042782656,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,9.70890230312988,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,11.273329308763511,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.23296037890921,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,16,2.6,10.911903762066183,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,11.02220830408089,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,11.38409159312676,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,12.135793518599822,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,10.126185116412724,1,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,11.352069152558354,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,10.841452101115571,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,10.14517175872359,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,11.670950599679989,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,10.578148918421473,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,11.039464987704202,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,11.288114524334732,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,10.368432457987426,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,11.130176383145796,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9.866652599193328,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Others
Dell,2 in 1 Convertible,16,2.77,11.470547260182666,1,0,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,10.978617394068182,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,11.353319934460009,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,10.749784912589748,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,11.727036344253593,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.326446742946873,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others
Dell,2 in 1 Convertible,8,1.24,11.478299236986985,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,9.756304542024465,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9.964522443121997,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,10.319441460358464,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,10.952842367862882,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,10.0713630658882,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,9.801561133612584,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,11.525170191386666,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,10.169966417336806,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,10.772384744506988,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,11.089517135798168,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.70060667312884,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,10.567234758240792,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,10.104611236292678,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,9.641987714344566,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
Dell,Notebook,2,2.2,9.91309723131456,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,10.776844060703754,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,10.285461122475176,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,10.667632361713904,0,0,100.45466986113652,Intel Core i7,1000,0,AMD,Others
HP,Netbook,2,1.17,9.317895278196945,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,10.5552565839505,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.433899309576924,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,11.288114524334732,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,9.409283029786373,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,10.614128815398654,0,0,100.45466986113652,Intel Core i7,1000,0,AMD,Windows
Acer,Notebook,4,2.21941193429479,10.490322005221673,0,1,142.13655031258446,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.791552151234417,11.285500920658558,0,0,158.5955147237161,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,16,2.750542235560873,11.201358636891564,0,0,128.59618223011404,Intel Core i7,2000,256,AMD,Windows
MSI,Gaming,16,2.7809256450368154,11.346797836243796,0,0,128.38709273317036,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.6826810318637486,11.048979707313979,1,1,166.73444606416356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.5182323258541548,11.825555609582212,1,0,210.0203479571821,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,1.4116643125406538,9.59094759400195,0,0,111.63195772570992,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,4,2.1704438587105237,10.107943561626431,0,0,140.21220092158353,Intel Core i3,1000,0,Intel,Others
Asus,Gaming,8,2.2451474056576237,11.366722509299326,0,1,142.04679695450324,Intel Core i5,1000,128,Nvidia,Windows
Razer,Gaming,16,1.975726894357028,11.961893567720608,0,0,156.98153692075329,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Gaming,8,2.4345923105342684,10.676615799584468,0,1,140.35211890243102,Intel Core i5,1000,128,Nvidia,Others
Asus,Notebook,8,2.049510596708127,10.84120453425059,0,0,156.43003774775826,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,8,1.5299304707445534,10.7079585528956,1,1,119.44407098874915,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,1.377968035784395,10.594276617956153,0,1,166.90157108871963,Intel Core i3,0,180,Intel,Windows
Dell,Ultrabook,8,1.2556855600605483,11.50673133591616,1,0,275.5072524075102,Intel Core i5,0,256,Intel,Windows
HP,Notebook,16,2.496579888785819,11.123770862816128,0,0,127.52242493730094,Intel Core i7,0,512,Nvidia,Windows
HP,Ultrabook,8,1.3531252529190625,11.15600744626615,0,0,174.82542464459246,Intel Core i7,0,256,Intel,Windows
Acer,Netbook,4,1.4548503623075775,10.043277770118534,0,0,134.67234908538296,Other Intel Processor,0,128,Intel,Windows
Asus,Gaming,16,3.5664686127600125,11.982582354288292,0,0,126.12834444038036,Intel Core i7,0,256,Nvidia,Windows
Asus,Gaming,16,2.8096677845280396,11.596491912462776,0,0,126.5722822306879,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,2,1.0835101542002512,9.68941197195526,0,0,137.06184933152895,Other Intel Processor,0,0,Intel,Windows
Acer,Notebook,8,2.265605303769657,10.699946286518077,0,1,142.8021803865923,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,6,1.8291857981242583,10.388728536036346,0,0,142.80735226641377,Intel Core i5,0,256,AMD,Windows
Dell,2 in 1 Convertible,8,1.2687193772080931,11.47310389393538,1,0,277.73300360886986,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.000144601251369,9.772541376547387,0,0,101.26741060414575,AMD Processor,500,0,AMD,Windows
Acer,Gaming,16,4.136409653617094,11.856178636000012,0,1,127.53914031382332,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,8,2.4382580150146,10.62160287227236,0,0,141.0292518266341,Intel Core i7,1000,0,Nvidia,Others
Asus,Notebook,8,1.4829815181212502,10.825673926079242,0,0,156.76822366096908,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.7774598826081192,11.62557602785343,0,0,140.99963623454772,Intel Core i5,500,256,Intel,Windows
Lenovo,Notebook,8,1.919142061847771,10.73247101314219,0,1,156.87101007129263,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.7012770438867757,10.67814945562429,1,0,164.16886289474058,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,2.768261751115577,10.668837188759776,1,0,142.20712665876675,Intel Core i5,0,256,Intel,Windows
HP,Notebook,6,1.9810075677716643,10.297367681620432,0,0,141.26884765929196,AMD Processor,0,0,AMD,Windows
Lenovo,Notebook,8,2.146794336073605,10.237855369125848,0,0,141.05173281943786,Intel Core i5,2000,0,Intel,Others
HP,Ultrabook,8,1.046694209548305,11.164606234080212,1,1,164.4318970163286,Intel Core i7,0,256,Intel,Windows
Xiaomi,Ultrabook,8,1.2142575004205691,10.879720378144876,0,1,165.65284130616234,Intel Core i5,0,256,Nvidia,Others
Lenovo,Notebook,8,2.157030155571791,10.352442380731375,0,0,101.07546526886203,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,2.0367145519892333,11.182027273949675,0,0,156.25184202602205,Intel Core i7,1000,256,Intel,Windows
MSI,Gaming,16,2.8938314013930366,11.688716743086943,0,0,142.47148434065565,Intel Core i7,1000,256,Nvidia,Windows
Asus,Notebook,4,2.066988669288504,10.052312763824816,0,0,99.43763882484241,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.149537748575908,9.84565861717153,0,0,141.9895664450851,AMD Processor,500,0,AMD,Windows
MSI,Gaming,16,4.421595141949995,11.74507312675934,0,0,127.46279504111229,Intel Core i7,1000,128,Nvidia,Windows
Dell,Gaming,8,2.5720981649185606,11.019795409577851,0,1,141.288634098889,Intel Core i7,1000,128,Nvidia,Windows
HP,Ultrabook,8,1.8670611664745695,10.60160422284397,0,0,139.49993395623116,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.030173962577336,10.147430995683102,0,0,100.07998611139416,Intel Core i5,500,0,Intel,Others
Lenovo,Ultrabook,8,1.3244898633026243,11.475749033962037,0,1,156.80021055752502,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9095522909301645,11.296462037942323,0,0,127.40934942402512,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.136404834506161,10.170524841436851,0,0,101.73039236353931,Intel Core i3,500,0,Intel,Windows
HP,Notebook,8,1.1943033254192015,11.022058376534707,0,1,166.54587452210683,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,8,3.0896717600202694,10.730693029185797,0,1,128.37494822543357,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,3.1885525700862303,11.403274916532201,0,0,128.72169992781792,AMD Processor,1000,256,AMD,Windows
Lenovo,2 in 1 Convertible,8,1.3631541534686769,11.733912381875303,1,1,211.26650772729127,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,8,2.461134385760395,10.700493046369406,0,1,142.42510184006903,Intel Core i5,0,256,Nvidia,Windows
Asus,Notebook,4,2.8452207433616215,10.260501774790809,0,0,104.39693837269118,Other Intel Processor,1000,0,Nvidia,Windows
Apple,Ultrabook,4,1.0621321956757936,10.823430534813964,0,0,133.5692919483962,Intel Core i5,0,0,Intel,Mac
Asus,Gaming,8,2.453376889752061,11.041769952285318,0,1,139.7262783075514,Intel Core i7,1000,0,Nvidia,Others
HP,2 in 1 Convertible,4,1.2149783517727188,11.478252750506352,1,0,166.2348088140257,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1677879919270153,10.135755525865562,0,0,139.5643917732512,Intel Core i3,1000,0,Intel,Windows
Acer,2 in 1 Convertible,8,1.5324720894637915,10.654547132828354,1,1,164.03998425548676,Intel Core i7,0,256,Intel,Windows
Razer,Gaming,32,3.5897281703013553,12.707605916917975,1,0,255.81574436880015,Intel Core i7,0,1000,Nvidia,Windows
Lenovo,Ultrabook,24,1.3033862763647943,11.7442698175638,0,0,207.97987021131576,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.4901622825919698,11.086926742802682,0,0,155.50050457734943,Intel Core i5,0,256,Intel,Windows
Asus,Ultrabook,8,1.2513120301630423,10.571066071922367,0,1,164.76665602499975,Other Intel Processor,0,512,Intel,Windows
Acer,Netbook,4,1.3025942585240233,9.5697102157411,0,0,136.13158749925228,Other Intel Processor,0,0,Intel,Windows
Samsung,Ultrabook,8,1.2162309708449583,11.42004924995087,0,0,147.16395188779953,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.1863692325750304,10.491394705821522,0,0,139.91701679941298,Intel Core i5,0,256,AMD,Others
Lenovo,Notebook,4,2.887307961348046,9.923565411966509,0,0,107.13182723104194,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.3122041841264296,10.359134256265147,0,0,139.8522511321386,Intel Core i5,500,0,AMD,Windows
Dell,Notebook,8,2.185288026006332,10.492550404618349,0,0,141.71164471148353,Intel Core i5,1000,0,AMD,Windows
HP,Notebook,8,2.3693421074010113,10.988629909583222,0,0,113.37753248508528,Intel Core i5,0,256,Intel,Windows
Apple,Ultrabook,8,1.3480425561448617,11.547221111344987,0,1,227.0729701135123,Intel Core i5,0,512,Intel,Mac
Lenovo,Notebook,4,2.2565627358701414,10.058029839834298,0,0,139.3975502169997,Intel Core i3,0,256,Intel,Others
Apple,Ultrabook,8,0.9937768244654028,11.275861353259163,0,1,226.73422581233777,Intel Core i5,0,512,Intel,Mac
Lenovo,Notebook,16,2.562769368283789,10.981857464044557,0,0,141.13411052568998,Intel Core i7,0,0,AMD,Windows
Acer,Notebook,4,2.103581000389608,10.23117811631584,0,0,142.88980396346253,Intel Core i3,1000,0,Nvidia,Windows
Dell,Workstation,8,2.0845328114868495,11.454076822185888,1,0,139.5226871216211,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.8347602912623935,10.995955445060735,0,0,141.77007830321543,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.367731539342122,11.7801144603877,0,0,128.6312872533234,Intel Core i7,2000,256,Nvidia,Windows
HP,Notebook,4,2.0276458174899847,9.947204874370158,0,0,139.38103291743337,AMD Processor,1000,0,AMD,Windows
Lenovo,Notebook,8,2.5931205060892606,11.633971341099546,0,0,140.9021159464333,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,8,2.626494670493157,10.681236390998757,0,0,142.12587603289865,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.265405168724664,10.332674240482472,0,1,141.47766811006517,Intel Core i5,0,256,Intel,Others
Asus,Notebook,8,2.2757150801278847,10.384526580167767,0,0,142.3865406003157,Intel Core i3,1000,0,Nvidia,Others
Asus,Notebook,4,2.7232765341366876,10.126504792383514,0,0,89.04181285600642,Other Intel Processor,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2663813507829196,10.464773186141322,0,0,140.93834019111208,Intel Core i7,1000,0,Nvidia,Others
MSI,Gaming,16,1.7263756602105382,11.456323232787968,0,0,157.5071373189086,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.3081021951554264,10.397931590946298,0,0,143.08421666941763,Intel Core i5,1000,0,Nvidia,Windows
Asus,Notebook,8,2.451799167413115,10.58644131591918,0,0,140.44391705127188,Intel Core i5,1000,0,Intel,Windows
Asus,Notebook,4,2.029714951040943,10.309234729635984,0,0,142.57543202753124,Intel Core i5,0,256,Intel,Others
Dell,Notebook,8,1.9815748749104567,10.839965184286376,0,0,142.52804337963215,Intel Core i7,2000,128,AMD,Windows
HP,Gaming,12,3.445573420811263,11.562899516233065,0,0,126.23071874690547,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.3016611728526337,11.231170881864813,0,0,140.0148856068843,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.6921777620710126,10.735867430831648,1,0,166.52348395597122,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.2404596034343296,10.613663593404267,0,0,142.33446869553353,Intel Core i5,0,256,Intel,Windows
